Website,Title,Price,Date,Time
Flipkart,"GOVO GOSURROUND 750 | 120W Bluetooth Soundbar|2.1 Channel with 5.25'' Wired Subwoofer 120 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-15,16:25:02
Flipkart,"GOVO GOSURROUND 900 | 200W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-15,16:25:02
Flipkart,"GOVO GOSURROUND 350 | 25 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 24 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,699",2023-11-15,16:25:03
Flipkart,"GOVO GOSURROUND 200 | 16 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 16 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,199",2023-11-15,16:25:04
Flipkart,"GOVO GOSURROUND 610 | 100W Bluetooth Soundbar | 2.1 Channel with Wired Subwoofer 100 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,924",2023-11-15,16:25:04
Flipkart,"GOVO GOSURROUND 920|200W Bluetooth Soundbar|2.1 Channel with 6.5'' Wireless Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹6,499",2023-11-15,16:25:05
Flipkart,"GOVO GOSURROUND 850 | 200W Bluetooth Soundbar|2.1 Channel with 6.25'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹6,249",2023-11-15,16:25:05
Flipkart,"GOVO GOSURROUND 930 | 250W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 250 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹8,499",2023-11-16,11:35:15
Flipkart,"GOVO GOSURROUND 750 | 120W Bluetooth Soundbar|2.1 Channel with 5.25'' Wired Subwoofer 120 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-16,11:35:15
Flipkart,"GOVO GOSURROUND 900 | 200W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-16,11:35:16
Flipkart,"GOVO GOSURROUND 350 | 25 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 24 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,699",2023-11-16,11:35:16
Flipkart,"GOVO GOSURROUND 200 | 16 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 16 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,199",2023-11-16,11:35:17
Flipkart,"GOVO GOSURROUND 610 | 100W Bluetooth Soundbar | 2.1 Channel with Wired Subwoofer 100 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,924",2023-11-16,11:35:17
Flipkart,"GOVO GOSURROUND 920|200W Bluetooth Soundbar|2.1 Channel with 6.5'' Wireless Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹6,499",2023-11-16,11:35:18
Flipkart,"GOVO GOSURROUND 850 | 200W Bluetooth Soundbar|2.1 Channel with 6.25'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹6,249",2023-11-16,11:35:18
Flipkart,,,2023-11-16,16:25:01
Flipkart,"GOVO GOSURROUND 750 | 120W Bluetooth Soundbar|2.1 Channel with 5.25'' Wired Subwoofer 120 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-16,16:25:01
Flipkart,"GOVO GOSURROUND 900 | 200W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-16,16:25:01
Flipkart,"GOVO GOSURROUND 350 | 25 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 24 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,699",2023-11-16,16:25:02
Flipkart,"GOVO GOSURROUND 200 | 16 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 16 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,199",2023-11-16,16:25:03
Flipkart,"GOVO GOSURROUND 610 | 100W Bluetooth Soundbar | 2.1 Channel with Wired Subwoofer 100 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,924",2023-11-16,16:25:03
Flipkart,"GOVO GOSURROUND 920|200W Bluetooth Soundbar|2.1 Channel with 6.5'' Wireless Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹6,499",2023-11-16,16:25:04
Flipkart,"GOVO GOSURROUND 850 | 200W Bluetooth Soundbar|2.1 Channel with 6.25'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹6,249",2023-11-16,16:25:04
Flipkart,"GOVO GOSURROUND 930 | 250W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 250 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹8,499",2023-11-17,11:31:40
Flipkart,"GOVO GOSURROUND 750 | 120W Bluetooth Soundbar|2.1 Channel with 5.25'' Wired Subwoofer 120 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-17,11:31:40
Flipkart,"GOVO GOSURROUND 900 | 200W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹6,599",2023-11-17,11:31:41
Flipkart,"GOVO GOSURROUND 350 | 25 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 24 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,699",2023-11-17,11:31:41
Flipkart,"GOVO GOSURROUND 200 | 16 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 16 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,199",2023-11-17,11:31:42
Flipkart,"GOVO GOSURROUND 610 | 100W Bluetooth Soundbar | 2.1 Channel with Wired Subwoofer 100 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,924",2023-11-17,11:31:42
Flipkart,"GOVO GOSURROUND 920|200W Bluetooth Soundbar|2.1 Channel with 6.5'' Wireless Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹6,999",2023-11-17,11:31:43
Flipkart,"GOVO GOSURROUND 850 | 200W Bluetooth Soundbar|2.1 Channel with 6.25'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹6,249",2023-11-17,11:31:43
Flipkart,"GOVO GOSURROUND 930 | 250W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 250 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹8,499",2023-11-17,16:25:01
Flipkart,"GOVO GOSURROUND 750 | 120W Bluetooth Soundbar|2.1 Channel with 5.25'' Wired Subwoofer 120 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-17,16:25:01
Flipkart,"GOVO GOSURROUND 900 | 200W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹6,599",2023-11-17,16:25:02
Flipkart,"GOVO GOSURROUND 350 | 25 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 24 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,699",2023-11-17,16:25:02
Flipkart,"GOVO GOSURROUND 200 | 16 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 16 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,199",2023-11-17,16:25:02
Flipkart,"GOVO GOSURROUND 610 | 100W Bluetooth Soundbar | 2.1 Channel with Wired Subwoofer 100 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,924",2023-11-17,16:25:03
Flipkart,"GOVO GOSURROUND 920|200W Bluetooth Soundbar|2.1 Channel with 6.5'' Wireless Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹6,999",2023-11-17,16:25:04
Flipkart,"GOVO GOSURROUND 850 | 200W Bluetooth Soundbar|2.1 Channel with 6.25'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹6,249",2023-11-17,16:25:04
Flipkart,"GOVO GOSURROUND 930 | 250W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 250 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹21,975",2023-11-23,11:20:01
Flipkart,"GOVO GOSURROUND 750 | 120W Bluetooth Soundbar|2.1 Channel with 5.25'' Wired Subwoofer 120 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-23,11:20:01
Flipkart,"GOVO GOSURROUND 900 | 200W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹6,499",2023-11-23,11:20:02
Flipkart,"GOVO GOSURROUND 350 | 25 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 24 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,699",2023-11-23,11:20:02
Flipkart,"GOVO GOSURROUND 200 | 16 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 16 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,199",2023-11-23,11:20:03
Flipkart,"GOVO GOSURROUND 610 | 100W Bluetooth Soundbar | 2.1 Channel with Wired Subwoofer 100 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-23,11:20:03
Flipkart,"GOVO GOSURROUND 920|200W Bluetooth Soundbar|2.1 Channel with 6.5'' Wireless Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹7,199",2023-11-23,11:20:04
Flipkart,"GOVO GOSURROUND 850 | 200W Bluetooth Soundbar|2.1 Channel with 6.25'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹17,249",2023-11-23,11:20:04
Flipkart,"GOVO GOSURROUND 930 | 250W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 250 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹21,975",2023-11-27,11:20:01
Flipkart,"GOVO GOSURROUND 750 | 120W Bluetooth Soundbar|2.1 Channel with 5.25'' Wired Subwoofer 120 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-27,11:20:01
Flipkart,"GOVO GOSURROUND 900 | 200W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-27,11:20:02
Flipkart,"GOVO GOSURROUND 350 | 25 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 24 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,699",2023-11-27,11:20:02
Flipkart,"GOVO GOSURROUND 200 | 16 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 16 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,199",2023-11-27,11:20:03
Flipkart,"GOVO GOSURROUND 610 | 100W Bluetooth Soundbar | 2.1 Channel with Wired Subwoofer 100 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-27,11:20:03
Flipkart,"GOVO GOSURROUND 920|200W Bluetooth Soundbar|2.1 Channel with 6.5'' Wireless Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹6,999",2023-11-27,11:20:03
Flipkart,"GOVO GOSURROUND 850 | 200W Bluetooth Soundbar|2.1 Channel with 6.25'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹17,249",2023-11-27,11:20:04
Flipkart,"GOVO GOSURROUND 930 | 250W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 250 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹21,975",2023-11-27,16:32:21
Flipkart,"GOVO GOSURROUND 750 | 120W Bluetooth Soundbar|2.1 Channel with 5.25'' Wired Subwoofer 120 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-27,16:32:22
Flipkart,"GOVO GOSURROUND 900 | 200W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-27,16:32:23
Flipkart,"GOVO GOSURROUND 350 | 25 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 24 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,699",2023-11-27,16:32:23
Flipkart,"GOVO GOSURROUND 200 | 16 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 16 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,199",2023-11-27,16:32:24
Flipkart,"GOVO GOSURROUND 610 | 100W Bluetooth Soundbar | 2.1 Channel with Wired Subwoofer 100 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-27,16:32:24
Flipkart,"GOVO GOSURROUND 920|200W Bluetooth Soundbar|2.1 Channel with 6.5'' Wireless Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹6,999",2023-11-27,16:32:25
Flipkart,"GOVO GOSURROUND 850 | 200W Bluetooth Soundbar|2.1 Channel with 6.25'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹17,249",2023-11-27,16:32:25
Flipkart,"GOVO GOSURROUND 930 | 250W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 250 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹21,975",2023-11-28,11:20:25
Flipkart,"GOVO GOSURROUND 750 | 120W Bluetooth Soundbar|2.1 Channel with 5.25'' Wired Subwoofer 120 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-28,11:20:26
Flipkart,"GOVO GOSURROUND 900 | 200W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-28,11:20:27
Flipkart,"GOVO GOSURROUND 350 | 25 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 24 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,699",2023-11-28,11:20:27
Flipkart,"GOVO GOSURROUND 200 | 16 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 16 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,199",2023-11-28,11:20:28
Flipkart,"GOVO GOSURROUND 610 | 100W Bluetooth Soundbar | 2.1 Channel with Wired Subwoofer 100 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-28,11:20:28
Flipkart,"GOVO GOSURROUND 920|200W Bluetooth Soundbar|2.1 Channel with 6.5'' Wireless Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹6,999",2023-11-28,11:20:29
Flipkart,"GOVO GOSURROUND 850 | 200W Bluetooth Soundbar|2.1 Channel with 6.25'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹17,249",2023-11-28,11:20:29
Flipkart,"GOVO GOSURROUND 930 | 250W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 250 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹21,975",2023-11-28,16:25:01
Flipkart,"GOVO GOSURROUND 750 | 120W Bluetooth Soundbar|2.1 Channel with 5.25'' Wired Subwoofer 120 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-28,16:25:01
Flipkart,"GOVO GOSURROUND 900 | 200W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-28,16:25:01
Flipkart,"GOVO GOSURROUND 350 | 25 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 24 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,699",2023-11-28,16:25:02
Flipkart,"GOVO GOSURROUND 200 | 16 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 16 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,199",2023-11-28,16:25:03
Flipkart,"GOVO GOSURROUND 610 | 100W Bluetooth Soundbar | 2.1 Channel with Wired Subwoofer 100 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-28,16:25:04
Flipkart,"GOVO GOSURROUND 920|200W Bluetooth Soundbar|2.1 Channel with 6.5'' Wireless Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹6,999",2023-11-28,16:25:04
Flipkart,"GOVO GOSURROUND 850 | 200W Bluetooth Soundbar|2.1 Channel with 6.25'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹17,249",2023-11-28,16:25:05
Flipkart,"GOVO GOSURROUND 930 | 250W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 250 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹21,975",2023-11-29,11:20:01
Flipkart,"GOVO GOSURROUND 750 | 120W Bluetooth Soundbar|2.1 Channel with 5.25'' Wired Subwoofer 120 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-29,11:20:01
Flipkart,"GOVO GOSURROUND 900 | 200W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-29,11:20:02
Flipkart,"GOVO GOSURROUND 350 | 25 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 24 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,699",2023-11-29,11:20:03
Flipkart,"GOVO GOSURROUND 200 | 16 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 16 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,199",2023-11-29,11:20:03
Flipkart,"GOVO GOSURROUND 610 | 100W Bluetooth Soundbar | 2.1 Channel with Wired Subwoofer 100 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-29,11:20:04
Flipkart,"GOVO GOSURROUND 920|200W Bluetooth Soundbar|2.1 Channel with 6.5'' Wireless Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹6,999",2023-11-29,11:20:05
Flipkart,"GOVO GOSURROUND 850 | 200W Bluetooth Soundbar|2.1 Channel with 6.25'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹17,249",2023-11-29,11:20:05
Flipkart,"GOVO GOSURROUND 930 | 250W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 250 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹21,975",2023-11-29,16:25:01
Flipkart,"GOVO GOSURROUND 750 | 120W Bluetooth Soundbar|2.1 Channel with 5.25'' Wired Subwoofer 120 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-29,16:25:02
Flipkart,"GOVO GOSURROUND 900 | 200W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-29,16:25:02
Flipkart,"GOVO GOSURROUND 350 | 25 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 24 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,699",2023-11-29,16:25:03
Flipkart,"GOVO GOSURROUND 200 | 16 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 16 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,199",2023-11-29,16:25:03
Flipkart,"GOVO GOSURROUND 610 | 100W Bluetooth Soundbar | 2.1 Channel with Wired Subwoofer 100 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-29,16:25:04
Flipkart,"GOVO GOSURROUND 920|200W Bluetooth Soundbar|2.1 Channel with 6.5'' Wireless Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹6,999",2023-11-29,16:25:04
Flipkart,"GOVO GOSURROUND 850 | 200W Bluetooth Soundbar|2.1 Channel with 6.25'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹17,249",2023-11-29,16:25:05
Flipkart,"GOVO GOSURROUND 930 | 250W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 250 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹21,975",2023-11-30,11:20:01
Flipkart,"GOVO GOSURROUND 750 | 120W Bluetooth Soundbar|2.1 Channel with 5.25'' Wired Subwoofer 120 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-30,11:20:02
Flipkart,"GOVO GOSURROUND 900 | 200W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-30,11:20:02
Flipkart,"GOVO GOSURROUND 350 | 25 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 24 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,699",2023-11-30,11:20:03
Flipkart,"GOVO GOSURROUND 200 | 16 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 16 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,199",2023-11-30,11:20:04
Flipkart,"GOVO GOSURROUND 610 | 100W Bluetooth Soundbar | 2.1 Channel with Wired Subwoofer 100 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-30,11:20:05
Flipkart,"GOVO GOSURROUND 920|200W Bluetooth Soundbar|2.1 Channel with 6.5'' Wireless Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹6,999",2023-11-30,11:20:06
Flipkart,"GOVO GOSURROUND 850 | 200W Bluetooth Soundbar|2.1 Channel with 6.25'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹17,249",2023-11-30,11:20:07
Flipkart,"GOVO GOSURROUND 930 | 250W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 250 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹21,975",2023-11-30,16:42:16
Flipkart,"GOVO GOSURROUND 750 | 120W Bluetooth Soundbar|2.1 Channel with 5.25'' Wired Subwoofer 120 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-30,16:42:17
Flipkart,"GOVO GOSURROUND 900 | 200W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-30,16:42:18
Flipkart,"GOVO GOSURROUND 350 | 25 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 24 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,699",2023-11-30,16:42:19
Flipkart,"GOVO GOSURROUND 200 | 16 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 16 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,199",2023-11-30,16:42:19
Flipkart,"GOVO GOSURROUND 610 | 100W Bluetooth Soundbar | 2.1 Channel with Wired Subwoofer 100 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-11-30,16:42:20
Flipkart,"GOVO GOSURROUND 920|200W Bluetooth Soundbar|2.1 Channel with 6.5'' Wireless Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹6,999",2023-11-30,16:42:20
Flipkart,"GOVO GOSURROUND 850 | 200W Bluetooth Soundbar|2.1 Channel with 6.25'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹17,249",2023-11-30,16:42:21
Flipkart,"GOVO GOSURROUND 930 | 250W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 250 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹21,999",2023-12-01,11:20:01
Flipkart,"GOVO GOSURROUND 750 | 120W Bluetooth Soundbar|2.1 Channel with 5.25'' Wired Subwoofer 120 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-12-01,11:20:02
Flipkart,"GOVO GOSURROUND 900 | 200W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹7,999",2023-12-01,11:20:02
Flipkart,"GOVO GOSURROUND 350 | 25 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 24 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,699",2023-12-01,11:20:03
Flipkart,"GOVO GOSURROUND 200 | 16 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 16 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,199",2023-12-01,11:20:03
Flipkart,"GOVO GOSURROUND 610 | 100W Bluetooth Soundbar | 2.1 Channel with Wired Subwoofer 100 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,999",2023-12-01,11:20:04
Flipkart,"GOVO GOSURROUND 920|200W Bluetooth Soundbar|2.1 Channel with 6.5'' Wireless Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹8,999",2023-12-01,11:20:05
Flipkart,"GOVO GOSURROUND 850 | 200W Bluetooth Soundbar|2.1 Channel with 6.25'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹17,999",2023-12-01,11:20:05
Flipkart,"GOVO GOSURROUND 930 | 250W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 250 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹21,999",2023-12-01,16:25:01
Flipkart,"GOVO GOSURROUND 750 | 120W Bluetooth Soundbar|2.1 Channel with 5.25'' Wired Subwoofer 120 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,499",2023-12-01,16:25:02
Flipkart,"GOVO GOSURROUND 900 | 200W Bluetooth Soundbar| 2.1 Channel with 6.5'' Wired Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹7,999",2023-12-01,16:25:02
Flipkart,"GOVO GOSURROUND 350 | 25 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 24 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,699",2023-12-01,16:25:02
Flipkart,"GOVO GOSURROUND 200 | 16 W Bluetooth Soundbar, 2000 mAh Battery, 2.0 Channel 16 W Bluetooth Soundbar  (Platinum Black, 2.0 Channel)","₹1,199",2023-12-01,16:25:03
Flipkart,"GOVO GOSURROUND 610 | 100W Bluetooth Soundbar | 2.1 Channel with Wired Subwoofer 100 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹5,999",2023-12-01,16:25:03
Flipkart,"GOVO GOSURROUND 920|200W Bluetooth Soundbar|2.1 Channel with 6.5'' Wireless Subwoofer 200 W Bluetooth Soundbar  (Platinum Black, 2.1 Channel)","₹8,999",2023-12-01,16:25:04
